"","year","generation","sba","Per_Poor_Window","Per_Deteriorate","Per_Poor_Wall","Per_Poor_Kitchen"
"88",1991,2,305,2.56410256410257,9.4017094017094,5.12820512820514,7.75862068965517
"89",1991,2,306,2.77777777777779,6.54205607476635,4.58715596330275,1.8348623853211
"90",1991,2,307,0,15.3846153846154,14.2857142857143,14.2857142857143
"91",1991,2,308,33.3333333333333,16.6666666666667,0,0
"92",1991,2,309,4,8,8,4
"93",1991,2,310,0,2.38095238095238,2.38095238095238,0
"94",1991,2,401,2.53164556962025,0,0,0
"95",1991,2,402,7.69230769230769,7.69230769230769,2.56410256410257,0
"96",1991,2,403,0,3.44827586206897,0,0
"97",1991,2,404,0,5,10,0
"98",1991,2,405,4.21052631578948,5.3763440860215,4.21052631578948,0
"99",1991,2,406,0,0,0,1.63934426229508
"100",1991,2,407,2.1978021978022,2.22222222222223,1.09890109890109,1.12359550561798
"101",1991,2,408,3.03030303030303,10.4477611940299,2.98507462686567,1.5625
"102",1991,2,409,3.57142857142857,1.85185185185185,0,0
"103",1991,2,410,0,0,0,0
"104",1991,2,411,0,0,0,0
"105",1991,2,412,19.0476190476191,15.7894736842105,9.52380952380952,0
"106",1991,2,413,0,1.72413793103449,0,1.78571428571429
"107",1991,2,414,8.51063829787235,2.08333333333334,2.04081632653062,2.04081632653062
"108",1991,2,501,15.8730158730159,14.2857142857143,14.2857142857143,1.5873015873016
"109",1991,2,502,3.38983050847457,5.08474576271186,3.44827586206897,1.69491525423729
"110",1991,2,503,0,1.75438596491229,0,0
"111",1993,1,101,6.33802816901408,11.6788321167883,2.83687943262412,5.67375886524822
"112",1993,1,102,12.1739130434783,13.1578947368421,1.73913043478261,5.30973451327434
"113",1993,1,103,6.30630630630631,14.8148148148148,5.4054054054054,11.8181818181818
"114",1993,1,104,7.4766355140187,13.0841121495327,3.70370370370371,4.67289719626169
"115",1993,1,105,3.33333333333333,9.91735537190083,0,4.20168067226891
"116",1993,1,106,0,3.2967032967033,1.11111111111111,1.11111111111111
"117",1993,1,107,1.77514792899409,0.595238095238088,0.591715976331358,2.39520958083833
"118",1993,1,108,2.4390243902439,2.5,2.4390243902439,2.5
"119",1993,1,109,1.20481927710844,1.20481927710844,1.20481927710844,2.46913580246914
"120",1993,1,110,0,0.847457627118644,0.847457627118644,4.31034482758621
"121",1993,1,201,2.45901639344262,9.7560975609756,2.4390243902439,4.16666666666666
"122",1993,1,202,8.33333333333334,10.8695652173913,10.4166666666667,6.25
"123",1993,1,203,3.92156862745098,14,7.84313725490196,5.88235294117648
"124",1993,1,204,9.375,7.60869565217391,3.125,2.15053763440861
"125",1993,1,205,5.68181818181817,11.6279069767442,1.13636363636364,3.48837209302324
"126",1993,1,206,3.92156862745098,11.7647058823529,1.9607843137255,0
"127",1993,1,207,3.38983050847457,15.2542372881356,2.54237288135593,4.27350427350427
"128",1993,1,208,3.52941176470588,14.4578313253012,2.35294117647059,10.8433734939759
"129",1993,1,209,5.10204081632652,12.6315789473684,1.04166666666666,4.25531914893617
"130",1993,1,210,2.77777777777779,8.33333333333334,0,1.40845070422534
"131",1993,1,211,3.75939849624061,9.77443609022556,3.00751879699249,3.03030303030303
"132",1993,1,212,0.961538461538453,3.84615384615384,0,0.961538461538453
"133",1993,1,213,4.46428571428571,7.14285714285714,3.53982300884957,3.63636363636364
"134",1993,1,214,5.47945205479452,2.14285714285715,1.36986301369863,6.89655172413794
"135",1993,1,215,4.95049504950495,4,0,0.990099009900987
"136",1993,1,216,8.1081081081081,19.1780821917808,2.70270270270269,9.58904109589042
"137",1993,1,217,0.704225352112672,5.67375886524822,0.704225352112672,5.03597122302159
"138",1993,1,218,0.970873786407765,0,0,0
"139",1993,1,301,0,10.9090909090909,0,3.57142857142857
"140",1993,1,302,8.09248554913295,11.6959064327485,7.51445086705202,4.21686746987952
"141",1993,1,303,5.71428571428572,17.6470588235294,0.952380952380949,5.8252427184466
"142",1993,1,304,0,2.38095238095238,0,7.3170731707317
"143",1993,1,305,5.36912751677853,8.84353741496598,5.36912751677853,10.958904109589
"144",1993,1,306,4.42477876106194,0.943396226415089,0.892857142857139,0.917431192660544
"145",1993,1,307,10.5263157894737,36.5217391304348,10.6194690265487,12.6126126126126
"146",1993,1,308,11.7647058823529,28.125,8.82352941176471,18.1818181818182
"147",1993,1,309,12.3456790123457,15.1898734177215,9.63855421686746,4.81927710843374
"148",1993,1,310,5.90551181102363,19.6787148594377,6.66666666666667,10.6719367588933
"149",1993,1,401,3.43137254901961,5.52763819095478,1.98019801980197,2.05128205128206
"150",1993,1,402,4.51127819548873,11.4503816793893,3.75939849624061,2.36220472440945
"151",1993,1,403,2.27272727272727,4.02298850574712,0.568181818181827,6.3953488372093
"152",1993,1,404,1.40845070422534,1.40845070422534,1.3986013986014,2.7972027972028
"153",1993,1,405,1.90476190476191,0,0,0
"154",1993,1,406,3.81679389312977,0,0,2.29007633587787
"155",1993,1,407,0.487804878048777,0.487804878048777,0.487804878048777,2.48756218905473
"156",1993,1,408,0,0.869565217391298,0,0.847457627118644
"157",1993,1,409,6.12244897959184,19.5876288659794,4.12371134020619,0
"158",1993,1,410,0,15.5172413793103,8.47457627118644,1.69491525423729
"159",1993,1,411,0,4.6875,0,1.5873015873016
"160",1993,1,412,5.26315789473685,7.29166666666666,4.16666666666666,0
"161",1993,1,413,0,6.5934065934066,0,3.33333333333333
"162",1993,1,414,15.6862745098039,22,15.6862745098039,0
"163",1993,1,501,8.51063829787235,15.9090909090909,4.25531914893617,0
"164",1993,1,502,0,2.38095238095238,2.38095238095238,0
"165",1993,1,503,0,0,0,3.44827586206897
"166",1993,2,101,9.09090909090909,6.45161290322581,3.03030303030303,0
"167",1993,2,102,2.85714285714286,2.85714285714286,5.71428571428572,0
"168",1993,2,103,5.55555555555556,11.7647058823529,0,11.1111111111111
"169",1993,2,104,11.1111111111111,18.5185185185185,7.4074074074074,4.34782608695652
"170",1993,2,105,3.70370370370371,11.1111111111111,3.70370370370371,0
"171",1993,2,106,3.27868852459017,3.33333333333333,0,1.75438596491229
"172",1993,2,107,3.50877192982456,3.57142857142857,3.50877192982456,1.78571428571429
"173",1993,2,108,0,1.63934426229508,0,0
"174",1993,2,109,4.41176470588235,4.47761194029852,2.94117647058823,3.03030303030303
"175",1993,2,110,0,0,0,6.45161290322581
"176",1993,2,201,2.22222222222223,4.34782608695652,2.22222222222223,4.34782608695652
"177",1993,2,202,0,6.25,3.03030303030303,6.06060606060606
"178",1993,2,203,0,17.6470588235294,5.88235294117648,5.88235294117648
"179",1993,2,204,10.3448275862069,20.6896551724138,10.3448275862069,0
"180",1993,2,205,5.26315789473685,5.26315789473685,0,10.5263157894737
"181",1993,2,206,1.88679245283019,11.3207547169811,1.88679245283019,3.77358490566037
"182",1993,2,207,4.54545454545455,11.3636363636364,2.27272727272727,2.27272727272727
"183",1993,2,208,7.14285714285714,7.14285714285714,0,0
"184",1993,2,209,16.6666666666667,16.6666666666667,0,0
"185",1993,2,210,3.79746835443038,3.79746835443038,2.53164556962025,0
"186",1993,2,211,1.05263157894737,6.31578947368421,1.05263157894737,0
"187",1993,2,212,2.8169014084507,1.40845070422534,0,0
"188",1993,2,213,0,6.66666666666667,0,6.81818181818183
"189",1993,2,214,5.12820512820514,2.56410256410257,2.56410256410257,0
"190",1993,2,215,1.40845070422534,1.40845070422534,0,2.89855072463769
"191",1993,2,216,9.09090909090909,40,0,9.09090909090909
"192",1993,2,217,0,10,0,10
"193",1993,2,218,1.42857142857142,1.42857142857142,0,2.8169014084507
"194",1993,2,301,1.88679245283019,5.76923076923077,0,0
"195",1993,2,302,8.47457627118644,11.864406779661,8.47457627118644,0
"196",1993,2,303,1.88679245283019,12.962962962963,0,1.92307692307693
"197",1993,2,304,0,1.0752688172043,0,2.17391304347827
"198",1993,2,305,3.6697247706422,3.70370370370371,0.917431192660544,3.6697247706422
"199",1993,2,306,2.91262135922329,3,0.970873786407765,1.98019801980197
"200",1993,2,307,22.2222222222222,19.2307692307692,7.4074074074074,3.70370370370371
"201",1993,2,308,26.6666666666667,35.7142857142857,6.66666666666667,13.3333333333333
"202",1993,2,309,4.16666666666666,12.5,4.16666666666666,4.16666666666666
"203",1993,2,310,0,22.7272727272727,4.54545454545455,6.81818181818183
"204",1993,2,401,5.26315789473685,6.66666666666667,2.63157894736842,1.33333333333333
"205",1993,2,402,0,0,0,3.44827586206897
"206",1993,2,403,0,4,0,4.16666666666666
"207",1993,2,404,0,0,0,0
"208",1993,2,405,0,1.44927536231883,1.40845070422534,2.77777777777779
"209",1993,2,406,0,0,0,1.51515151515152
"210",1993,2,407,0,1.94174757281553,0.961538461538453,0.980392156862735
"211",1993,2,408,0,1.92307692307693,0,1.81818181818181
"212",1993,2,409,4.25531914893617,8.88888888888889,0,0
"213",1993,2,410,0,4.54545454545455,2.27272727272727,0
"214",1993,2,411,0,0,0,0
"215",1993,2,412,16.6666666666667,11.1111111111111,16.6666666666667,5.88235294117648
"216",1993,2,413,0,0,0,0
"217",1993,2,414,7.3170731707317,17.948717948718,9.52380952380952,4.8780487804878
"218",1993,2,501,14.0350877192982,15.7894736842105,6.89655172413794,0
"219",1993,2,502,0,1.88679245283019,0,1.92307692307693
"220",1993,2,503,0,1.5625,1.53846153846153,0
"221",1996,1,101,8.59375,4.6875,10.15625,5.6910569105691
"222",1996,1,102,5.76923076923077,7.61904761904762,4.76190476190477,11
"223",1996,1,103,14.1666666666667,9.16666666666667,18.3333333333333,8.92857142857143
"224",1996,1,104,5.88235294117648,5.8252427184466,4.85436893203884,7.69230769230769
"225",1996,1,105,9.77443609022556,12.8787878787879,4.51127819548873,7.75193798449612
"226",1996,1,106,6.09756097560977,8.53658536585365,2.5,7.89473684210526
"227",1996,1,107,9.58904109589042,7.53424657534246,2.06896551724138,5.5944055944056
"228",1996,1,108,4.44444444444444,0,0,2.56410256410257
"229",1996,1,109,8.13953488372093,1.17647058823529,1.16279069767442,2.4390243902439
"230",1996,1,110,9.17431192660551,13.5922330097087,3.6697247706422,4
"231",1996,1,201,4.09836065573771,19.0082644628099,4.09836065573771,2.60869565217391
"232",1996,1,202,4.16666666666666,10.4166666666667,4.16666666666666,2.27272727272727
"233",1996,1,203,28.8888888888889,51.1111111111111,18.1818181818182,6.97674418604652
"234",1996,1,204,4.85436893203884,7.69230769230769,3.84615384615384,2.15053763440861
"235",1996,1,205,6.89655172413794,10.3448275862069,4.59770114942529,1.14942528735632
"236",1996,1,206,25.4237288135593,18.6440677966102,10.1694915254237,3.44827586206897
"237",1996,1,207,3.93700787401575,13.4920634920635,2.34375,2.70270270270269
"238",1996,1,208,16.2162162162162,24.3243243243243,12.5,6.94444444444444
"239",1996,1,209,0.869565217391298,7.75862068965517,5.21739130434783,4.42477876106194
"240",1996,1,210,0,1.33333333333333,1.33333333333333,2.70270270270269
"241",1996,1,211,0,0.675675675675677,0,1.43884892086331
"242",1996,1,212,3.6036036036036,7.14285714285714,5.35714285714286,2.72727272727272
"243",1996,1,213,3.2,8.8,1.5873015873016,9.01639344262296
"244",1996,1,214,4.93827160493827,5.66037735849056,3.08641975308642,0.645161290322577
"245",1996,1,215,5.93220338983051,8.47457627118644,5.12820512820514,1.75438596491229
"246",1996,1,216,15.8536585365854,14.4578313253012,6.09756097560977,4.8780487804878
"247",1996,1,217,5.18518518518518,6.71641791044776,3.70370370370371,3.87596899224806
"248",1996,1,218,0.769230769230774,1.53846153846153,0.763358778625957,0
"249",1996,1,301,2.12765957446808,4.25531914893617,2.12765957446808,6.66666666666667
"250",1996,1,302,6.79012345679013,17.2839506172839,6.83229813664596,3.92156862745098
"251",1996,1,303,4.3010752688172,19.3548387096774,9.67741935483872,10.2272727272727
"252",1996,1,304,2.08333333333334,4.21052631578948,1.05263157894737,1.12359550561798
"253",1996,1,305,1.44927536231883,4.34782608695652,1.44927536231883,5.64516129032258
"254",1996,1,306,3.125,5.20833333333334,0,0
"255",1996,1,307,17,19.8019801980198,8,7.22891566265061
"256",1996,1,308,20.5882352941177,38.2352941176471,17.6470588235294,13.3333333333333
"257",1996,1,309,9.47368421052632,26.0869565217391,13.6842105263158,10.2272727272727
"258",1996,1,310,11.0266159695818,23.0188679245283,6.06060606060606,10.5882352941176
"259",1996,1,401,2.24719101123596,3.37078651685393,1.68539325842697,3.40909090909091
"260",1996,1,402,1.5625,2.36220472440945,1.5625,1.66666666666667
"261",1996,1,403,8.18713450292398,19.1616766467066,6.43274853801171,6.70731707317073
"262",1996,1,404,1.37931034482759,12.4137931034483,1.37931034482759,2.91970802919708
"263",1996,1,405,0.862068965517238,0,0,0.877192982456137
"264",1996,1,406,1.32450331125827,0,0,4.0268456375839
"265",1996,1,407,1.38888888888889,1.4018691588785,3.24074074074075,1.88679245283019
"266",1996,1,408,0.714285714285708,4.28571428571428,1.42857142857142,4.44444444444444
"267",1996,1,409,0.892857142857139,2.67857142857143,0.892857142857139,1.85185185185185
"268",1996,1,410,6.66666666666667,4,2.66666666666666,0
"269",1996,1,411,0,6.25,1.5625,0
"270",1996,1,412,1.70940170940172,4.42477876106194,1.69491525423729,4
"271",1996,1,413,2.30769230769231,2.34375,1.52671755725191,0.952380952380949
"272",1996,1,414,3.84615384615384,4,3.84615384615384,0
"273",1996,1,501,1.72413793103449,11.864406779661,3.38983050847457,3.57142857142857
"274",1996,1,502,0,4.76190476190477,2.38095238095238,2.5
"275",1996,1,503,0,6.25,6.06060606060606,0
"276",1996,2,101,3.57142857142857,0,7.14285714285714,11.1111111111111
"277",1996,2,102,4.16666666666666,16,4,8.69565217391305
"278",1996,2,103,4.34782608695652,4.34782608695652,4.34782608695652,17.3913043478261
"279",1996,2,104,5,5,0,0
"280",1996,2,105,25,16.6666666666667,11.1111111111111,8.57142857142857
"281",1996,2,106,1.78571428571429,1.78571428571429,0,7.27272727272728
"282",1996,2,107,7.8125,7.8125,4.6875,3.125
"283",1996,2,108,1.66666666666667,1.66666666666667,1.66666666666667,1.78571428571429
"284",1996,2,109,3.07692307692308,3.125,3.07692307692308,4.76190476190477
"285",1996,2,110,9.7560975609756,12.1951219512195,0,5.26315789473685
"286",1996,2,201,0,14.6341463414634,4.76190476190477,2.70270270270269
"287",1996,2,202,0,0,3.84615384615384,3.84615384615384
"288",1996,2,203,0,0,0,0
"289",1996,2,204,10,10,5,5.26315789473685
"290",1996,2,205,10,5,5,0
"291",1996,2,206,16.6666666666667,16.6666666666667,9.7560975609756,2.4390243902439
"292",1996,2,207,0,8,0,0
"293",1996,2,208,15.7894736842105,21.0526315789474,0,5.55555555555556
"294",1996,2,209,0,0,0,0
"295",1996,2,210,3.44827586206897,0,5.08474576271186,0
"296",1996,2,211,1.69491525423729,1.63934426229508,1.63934426229508,1.69491525423729
"297",1996,2,212,1.78571428571429,3.57142857142857,7.14285714285714,3.77358490566037
"298",1996,2,213,0,0,0,7.3170731707317
"299",1996,2,214,2.38095238095238,6.97674418604652,4.65116279069767,2.38095238095238
"300",1996,2,215,3.94736842105263,1.31578947368422,1.33333333333333,4
"301",1996,2,216,0,0,0,0
"302",1996,2,217,7.14285714285714,7.14285714285714,7.14285714285714,0
"303",1996,2,218,0,1.47058823529412,0,0
"304",1996,2,301,2.77777777777779,2.85714285714286,2.77777777777779,0
"305",1996,2,302,4.44444444444444,11.3636363636364,6.66666666666667,2.27272727272727
"306",1996,2,303,0,0,7.5,2.5
"307",1996,2,304,1.69491525423729,3.38983050847457,5.08474576271186,0
"308",1996,2,305,0,3.26086956521739,4.34782608695652,4.76190476190477
"309",1996,2,306,1.06382978723404,4.34782608695652,2.12765957446808,2.1978021978022
"310",1996,2,307,9.52380952380952,19.0476190476191,4.76190476190477,6.25
"311",1996,2,308,15.3846153846154,15.3846153846154,15.3846153846154,7.14285714285714
"312",1996,2,309,5.26315789473685,26.3157894736842,13.1578947368421,18.9189189189189
"313",1996,2,310,3.33333333333333,16.6666666666667,0,3.33333333333333
"314",1996,2,401,0,2.4390243902439,1.20481927710844,0
"315",1996,2,402,0,0,0,3.03030303030303
"316",1996,2,403,4.34782608695652,4.34782608695652,4.34782608695652,4.54545454545455
"317",1996,2,404,0,9.09090909090909,0,0
"318",1996,2,405,0,1.5873015873016,0,0
"319",1996,2,406,0,0,0,2
"320",1996,2,407,1.08695652173914,1.08695652173914,3.2258064516129,0
"321",1996,2,408,0,3.84615384615384,1.92307692307693,0
"322",1996,2,409,0,0,0,0
"323",1996,2,410,0,0,0,0
"324",1996,2,411,0,0,0,4.91803278688525
"325",1996,2,412,0,7.14285714285714,0,0
"326",1996,2,413,0,0,0,0
"327",1996,2,414,0,0,0,0
"328",1996,2,501,1.5625,9.52380952380952,6.25,4.6875
"329",1996,2,502,1.72413793103449,1.75438596491229,1.72413793103449,1.75438596491229
"330",1996,2,503,0,0,1.88679245283019,1.88679245283019
"331",1999,1,101,15.4471544715447,12.2950819672131,8.130081300813,7.5
"332",1999,1,102,4.1095890410959,2.77777777777779,0,5.71428571428572
"333",1999,1,103,6.77966101694916,15.3846153846154,13.5593220338983,4.42477876106194
"334",1999,1,104,1.01010101010101,2.0618556701031,0,3.26086956521739
"335",1999,1,105,5.26315789473685,13.6363636363636,7.01754385964912,2.83018867924528
"336",1999,1,106,4.70588235294119,13.0952380952381,0,10.126582278481
"337",1999,1,107,6.4748201438849,15.8273381294964,2.85714285714286,4.41176470588235
"338",1999,1,108,0,8.1081081081081,5.4054054054054,2.77777777777779
"339",1999,1,109,2.70270270270269,2.73972602739725,5.33333333333333,4.05405405405406
"340",1999,1,110,5.15463917525774,7.29166666666666,5.15463917525774,4.25531914893617
"341",1999,1,201,3.03030303030303,12.1212121212121,6.10687022900763,3.84615384615384
"342",1999,1,202,5.55555555555556,7.4074074074074,0,11.7647058823529
"343",1999,1,203,8.57142857142857,20,8.57142857142857,11.1111111111111
"344",1999,1,204,13.3333333333333,13.3333333333333,11.4285714285714,1.90476190476191
"345",1999,1,205,5.95238095238095,4.76190476190477,3.57142857142857,6.41025641025641
"346",1999,1,206,11.3207547169811,14.8148148148148,0,1.9607843137255
"347",1999,1,207,4.54545454545455,6.2015503875969,0.757575757575751,3.10077519379846
"348",1999,1,208,13.4328358208955,16.9230769230769,4.47761194029852,8.19672131147541
"349",1999,1,209,1.76991150442478,4.3859649122807,3.50877192982456,4.54545454545455
"350",1999,1,210,3.75,6.25,1.25,2.53164556962025
"351",1999,1,211,2.32558139534885,7.75193798449612,2.32558139534885,3.87596899224806
"352",1999,1,212,4.04040404040404,3.09278350515464,3.03030303030303,0
"353",1999,1,213,4.80000000000001,11.9047619047619,0,4.76190476190477
"354",1999,1,214,7.5187969924812,7.46268656716418,0.746268656716424,3.78787878787878
"355",1999,1,215,2.5,2.5,0.833333333333329,0.840336134453779
"356",1999,1,216,3.8961038961039,12.987012987013,2.56410256410257,2.70270270270269
"357",1999,1,217,5.51181102362204,9.44881889763781,3.93700787401575,3.33333333333333
"358",1999,1,218,2.23880597014924,5.97014925373134,3.73134328358209,0
"359",1999,1,301,0,1.9607843137255,0,0
"360",1999,1,302,10.6870229007634,15.8730158730159,3.05343511450383,2.45901639344262
"361",1999,1,303,7.46268656716418,10.6060606060606,10.4477611940299,4.47761194029852
"362",1999,1,304,2.63157894736842,1.31578947368422,3.94736842105263,0
"363",1999,1,305,0.751879699248121,6.87022900763358,0,6.81818181818183
"364",1999,1,306,0.934579439252332,3.6697247706422,0,0.952380952380949
"365",1999,1,307,4.25531914893617,6.38297872340425,2.12765957446808,4.3010752688172
"366",1999,1,308,18.3673469387755,40.8163265306122,16.6666666666667,8.51063829787235
"367",1999,1,309,13.953488372093,15.1162790697674,12.7906976744186,7.14285714285714
"368",1999,1,310,7.69230769230769,11.5384615384615,3.07692307692308,5.88235294117648
"369",1999,1,401,0.543478260869563,3.33333333333333,1.63043478260869,3.31491712707182
"370",1999,1,402,2.25563909774436,6.06060606060606,0,3.87596899224806
"371",1999,1,403,2.05128205128206,5.20833333333334,3.07692307692308,0.523560209424076
"372",1999,1,404,2.3391812865497,2.35294117647059,2.3391812865497,3.03030303030303
"373",1999,1,405,0,0.8130081300813,1.5625,2.60869565217391
"374",1999,1,406,0.757575757575751,0,0.751879699248121,0.799999999999997
"375",1999,1,407,3.21100917431193,2.73972602739725,0.913242009132418,0.471698113207552
"376",1999,1,408,1.5625,16.2790697674419,3.10077519379846,1.61290322580645
"377",1999,1,409,3.57142857142857,8.03571428571429,2.65486725663717,0
"378",1999,1,410,0,1.19047619047619,0,1.2987012987013
"379",1999,1,411,2.63157894736842,6.66666666666667,2.63157894736842,0
"380",1999,1,412,3.63636363636364,14.1509433962264,3.6036036036036,2.85714285714286
"381",1999,1,413,0,5.17241379310344,0,1.73913043478261
"382",1999,1,414,1.66666666666667,6.66666666666667,10,3.44827586206897
"383",1999,1,501,7.4074074074074,3.70370370370371,1.85185185185185,3.92156862745098
"384",1999,1,502,0,0,0,2.12765957446808
"385",1999,1,503,0,0,0,0
"386",1999,2,101,11.7647058823529,17.6470588235294,8.82352941176471,3.2258064516129
"387",1999,2,102,6.06060606060606,9.375,0,0
"388",1999,2,103,16.6666666666667,26.6666666666667,16.6666666666667,3.33333333333333
"389",1999,2,104,4,16,8,0
"390",1999,2,105,0,10.2564102564102,5,2.77777777777779
"391",1999,2,106,0,3.63636363636364,0,1.9607843137255
